,Temperature,A2,A3,A4,A5,A6,A7,A8,A9,B2,B3,B4,B5,B6,B7,B8,B9,C2,C3,C4,C5,C6,C7,C8,C9,D2,D3,D4,D5,D6,D7,D8,D9,E2,E3,E4,E5,E6,E7,E8,E9,F2,F3,F4,F5,F6,F7,F8,F9
,77.5,2556.12402443042,4690.47124290041,4768.93116355847,4726.03739083861,5259.0470911066,5260.8541343567,5350.97646131917,2453.1371170606,2407.28636530619,4225.90179974874,4102.95937924994,4394.17929314302,4417.63799906038,4429.00532533306,4500.7927396806,2618.37446238447,2429.91234381734,4150.74606925667,4213.62565429066,4341.05478742695,4522.71044908811,4588.86217837528,4549.69457890018,2429.07533938592,2383.53800624814,4020.23423150265,4103.38404453416,4066.82229764706,4390.00998415359,4494.86474494552,4549.0873641614,2401.75764973105,2401.09266368872,2522.7246149629,2469.74835539326,2467.42623476847,2464.9650914756,2450.09238423219,2472.52404523801,2389.32683753338,2579.18062037938,2617.89791842484,2630.55875067305,2612.05533489332,3040.83327409278,2830.35861329958,2596.14348338658,2397.51665646814
,78,2514.27455072407,4513.10260243721,4595.2918239669,4569.19511680894,5102.64042390947,5102.43393913235,5179.77816806538,2444.67449979107,2407.23848641527,3743.95572935769,3623.53938634102,3910.69278322329,3939.06750776947,3948.02068552274,3982.58762633036,2537.36991440705,2424.67242943933,3659.8204999683,3718.29824024282,3843.03546942032,4008.39931326242,4061.12107224578,3997.8688615086,2425.02649469779,2383.82577178963,3980.00297750582,4058.86011269462,4024.283256606,4340.21152307642,4444.3156511209,4495.63498030209,2402.24062603229,2400.88732587297,2458.56957612356,2412.92410045753,2407.22744016769,2406.20914333159,2406.10490636237,2411.54191515069,2388.64817428887,2580.18175995803,2521.95020666183,2497.10300034086,2480.65027835674,2868.00557491605,2699.71541654403,2492.30410887998,2397.94553489995
,78.5,2484.41622754053,4273.40619605625,4359.59487398317,4352.26145071786,4872.07549610582,4869.75396715037,4931.25204425217,2440.55788619802,2407.15787537679,3291.19139253041,3189.74427584261,3439.85621340286,3478.68051306415,3489.57049143847,3491.62666761209,2496.66921469291,2421.61867161676,3225.46226342211,3275.62771907827,3383.51197331499,3518.16383904576,3558.4270190191,3485.16123251134,2422.89306876907,2384.3416446641,3922.55985080658,3993.31933777646,3965.07503637784,4275.01757446121,4378.02117216421,4424.48134848313,2402.87178309085,2400.63199926936,2433.55039200988,2391.63703757234,2383.96874655325,2383.18650987144,2391.13664188582,2387.90900673167,2388.64406207788,2580.97916078989,2476.05221231165,2427.44869869556,2412.82895634654,2718.99723933137,2595.40006221083,2435.60439630957,2398.29090715834
,79,2462.76973734487,3981.95367346381,4070.30569470052,4080.23888564922,4563.21547482434,4558.55413964327,4603.62261629134,2437.71300733641,2407.1410614027,2920.26271508447,2849.80715652074,3036.71984492457,3088.31733705441,3105.94238222256,3082.96958726937,2479.58412676527,2419.59013909023,2888.27447008753,2927.39916421771,3007.97243096914,3100.43718427728,3130.99750427004,3062.08878023049,2421.3819515731,2384.74005992037,3824.38606742752,3882.2151208605,3866.21517442689,4169.78245840079,4271.39181987438,4310.00726272084,2403.29852487024,2400.34029434663,2427.02840949664,2386.077997004,2377.77679251908,2377.26351014312,2387.32677688019,2381.69900291762,2388.67950799527,2581.69933900798,2459.47270472697,2398.870125533,2385.79733510045,2595.02370780911,2515.365483189,2408.49416764697,2398.53695722427
,79.5,2445.60329777762,3664.87639374135,3752.39462276597,3774.08469189763,4194.47485236663,4188.15727297502,4219.22136237903,2435.42676313323,2407.22899306422,2659.70108708208,2619.11924626748,2738.68954834319,2803.53119777413,2830.12345020608,2791.02884594518,2473.57911366633,2418.71444783354,2660.52653083217,2689.00866351772,2741.66269047068,2788.78245478802,2813.04373275776,2757.65263119302,2420.41207910003,2385.09686380155,3674.95617556988,3717.16657916242,3715.11095146171,4004.96350288666,4102.75839149747,4131.30753384204,2403.46026523009,2400.30476372765,2425.9393694315,2384.52244182191,2375.87804031089,2375.9323786676,2385.86047618482,2380.2668864597,2388.48317273388,2582.16123683684,2455.06440979509,2390.9431132914,2379.0116734746,2501.94031909134,2459.70195265494,2396.60488512195,2398.69360962504
,80,2432.11073732747,3358.11940142727,3440.8212713571,3466.41339865525,3802.8117137657,3796.00075622977,3817.9603876665,2433.78731744954,2407.19803698872,2502.98978226526,2485.36063031326,2549.47760731953,2626.55678038244,2661.36700750252,2612.90609009969,2471.4620229893,2418.14982125169,2525.1702169142,2544.69598594146,2575.23727551365,2585.60954624769,2606.14065854946,2565.87958928038,2419.71706867458,2385.74407453912,3476.47768395707,3500.76465526199,3513.43202139289,3779.07472533502,3869.37144253529,3886.55155776059,2403.49045826338,2400.26597750946,2425.78185598588,2383.73150362083,2375.15458810597,2375.41785724688,2384.97156257007,2379.68801053344,2387.98901794562,2582.42598670374,2452.6830612171,2389.30949838256,2377.96184035995,2442.75246471515,2426.05106418833,2392.48435992354,2399.15384041419
,80.5,2421.96360391466,3094.07071280438,3168.07166279447,3190.61381929036,3433.06423242071,3426.36289510779,3445.61678808293,2432.76948101867,2407.21915401499,2426.42708741915,2422.60330011154,2449.41335819919,2533.72523230995,2575.25493193844,2521.70694811851,2470.60875984212,2417.63495295076,2456.74117360926,2468.55787481016,2484.59060804535,2470.92878989237,2489.65847738975,2462.35500175741,2419.15359229966,2386.17669697788,3236.97086788878,3243.68180533838,3269.11766238276,3499.69956988797,3579.30278998134,3585.0033129275,2403.50056607893,2400.43602567826,2425.84139824788,2383.09853217616,2374.68001401211,2374.97106947162,2384.29251559815,2379.30034266421,2387.82692037003,2582.76821166538,2450.12606071336,2389.15050011728,2377.57901714355,2410.67929290046,2409.68380643324,2391.28735424474,2399.61864169762
,81,2414.84136173413,2891.84791067681,2954.57832694093,2971.55334395043,3125.91617499617,3119.68969044126,3141.53461972372,2432.10603044117,2407.42018140358,2399.91909531423,2401.24343165304,2408.51180396004,2494.85371274297,2541.17866716029,2485.22616585308,2470.41942567039,2417.01154329057,2428.52423702458,2434.04419870857,2442.58806768298,2417.62270263327,2436.30958268411,2418.13665961207,2418.46637158211,2386.5699543151,2981.83367125329,2975.90973816649,3006.12750442553,3190.63632807465,3255.86565192075,3252.85874286453,2403.34546095476,2400.86479935687,2425.81322341161,2382.48892914829,2374.20033828324,2374.44803584751,2383.59643266854,2378.95621441767,2387.57642630092,2583.04062042247,2447.44299141708,2389.4357021788,2377.26074207196,2395.0713451443,2404.21695176277,2391.0356860499,2400.1424600939
,81.5,2410.377602415,2751.08237337537,2801.61061830376,2814.887093241,2903.20265867117,2897.77540192835,2924.81555952284,2431.51629049578,2407.91437795428,2395.067536503,2394.98804725378,2398.04513821302,2483.19952125334,2531.57277885065,2474.51091103801,2470.7167143412,2416.64801899018,2417.09567433203,2418.4580277577,2424.00154405765,2399.46919091384,2418.44232412071,2405.13739375937,2418.24045756501,2387.06837520757,2760.46354624582,2749.55880092861,2774.15158349496,2904.09046129967,2951.49286347798,2944.78743003467,2403.36162059168,2401.34308782835,2425.73277610818,2381.97389406827,2373.9743821504,2373.73277327745,2383.16033207476,2378.77569777834,2387.55145633046,2583.03303399463,2444.7306864461,2389.66892541893,2376.95018067522,2389.277619735,2403.43713509025,2390.63381430576,2400.81249923127
,82,2408.05647004335,2660.35720055273,2698.76019373086,2711.9487072636,2761.21979901749,2756.06549395142,2788.64339261135,2431.27505881268,2408.47652988715,2394.13326684168,2392.1993737837,2396.41050957269,2478.27931712272,2527.70513843447,2469.37941328065,2470.97325519351,2416.0582549841,2409.66846168409,2408.21162094274,2411.50902124912,2394.69539258559,2413.96805019171,2401.85972189113,2417.85081579795,2387.66759135431,2596.29609948142,2584.25906363256,2600.46367830289,2681.73667450793,2712.14742349022,2705.47654553212,2403.70285930953,2401.72016481634,2425.55593915284,2381.61512203497,2374.17062121228,2373.22821662474,2383.06076455757,2378.53843811234,2387.7460987507,2582.95167466568,2441.99321377506,2389.60247712394,2376.75253791192,2387.84179145236,2403.41756878262,2390.14789675222,2401.37116564852
,82.5,2406.38315219733,2603.40184906337,2630.56464219546,2647.77497894442,2681.74830695975,2676.57483750024,2712.93823706179,2431.07109855876,2409.05246014378,2393.58230487335,2391.0754633971,2395.8736437061,2473.54209723979,2524.10228228129,2464.54712634987,2471.34728076094,2415.71983321043,2404.21070313414,2400.43024970819,2400.52469619133,2392.533929829,2412.21044853032,2400.0606572245,2417.73209176629,2388.15486145341,2489.13805085614,2478.7516936865,2485.55748249137,2529.5030725174,2547.33438172739,2542.1018576254,2404.0712931552,2401.89896503745,2425.30995937194,2381.55017104945,2374.31714392369,2372.72399130854,2382.92254241467,2378.22598381715,2388.28542059177,2582.71853922447,2440.26984816402,2389.69603038979,2376.71888171391,2387.51719784678,2403.6084050742,2389.85125233638,2401.56935761648
,83,2405.16035741822,2565.59212309816,2583.98703374862,2606.94244379696,2641.78053602985,2636.28826732586,2673.83455825565,2430.87147214579,2409.64927430306,2393.26278479818,2391.07304936594,2395.32713950329,2468.56414994946,2520.01348937141,2459.10582665169,2471.66327272429,2415.52434336613,2400.53996580868,2395.2672637139,2391.66967266871,2390.72370913518,2410.61139870968,2398.37527954154,2417.59280444616,2388.73045226713,2434.36453112333,2426.98413430051,2425.03407734186,2443.5083823606,2451.86642952872,2449.38566519924,2404.39711576788,2401.98636816312,2425.09591527362,2381.52037513812,2374.6606314041,2372.44357781013,2382.83327243761,2378.16050736055,2388.55259104497,2582.52293790215,2439.16765187032,2389.6791688607,2377.00270453672,2387.61869950317,2403.3928613347,2389.49193928231,2401.96651299113
,83.5,2404.04730079942,2536.86412955243,2549.0960467546,2577.29776377979,2619.18986173127,2613.4599033545,2650.21960573738,2430.52145773545,2410.05703440629,2392.77324700042,2391.06805717464,2395.16894910863,2463.0958037381,2514.99766171978,2452.67603239332,2471.91120585998,2415.24104538141,2398.01785712162,2392.1964941491,2385.3648125241,2389.30621082692,2408.92561283195,2396.29884388553,2417.69716859708,2389.27046388013,2418.38672316864,2413.14228245396,2406.13693368246,2410.4691609031,2413.26274755126,2413.32033625559,2404.85588053537,2401.96346262928,2425.01907358799,2381.63300123892,2375.03693026235,2372.26058297591,2383.09487031499,2377.92554599876,2388.78580102982,2582.25829158828,2438.72620363159,2389.45086201125,2377.18967770574,2387.78915417523,2402.7412743954,2388.90567144044,2402.13688620036
,84,2402.81114472803,2513.32887582445,2521.11568578675,2552.55325803352,2599.76449501183,2593.82985650363,2628.61193953624,2430.18638691334,2410.21669285906,2392.25651422648,2390.99172444595,2394.88283283364,2456.53243428845,2509.39671500103,2445.24515612131,2471.75007985857,2414.91063322661,2396.26950535892,2390.11976185304,2381.23782438413,2387.62531251543,2407.11881355833,2393.84102147454,2417.53434701463,2389.78881657149,2415.86198590767,2410.40081442465,2403.13290658155,2403.76882377021,2404.49383732832,2405.47635840082,2405.27637536037,2401.92754265284,2424.90487624712,2381.82998134244,2375.05040053384,2372.17330361946,2383.31638690515,2377.54628835227,2388.89588577135,2582.21037448933,2438.83263001215,2389.48095306394,2377.67625605172,2387.85062873411,2402.25020887142,2388.71442174284,2402.12339111733
,84.5,2401.38328506486,2493.32660892074,2498.30536967979,2530.89903197768,2578.58328361236,2573.03593715475,2604.66865689338,2429.91899941187,2410.31495079658,2391.76584460088,2390.86865578974,2394.47723533969,2449.53218992449,2503.21708468837,2437.29857226986,2471.54506185142,2414.78702103855,2395.29813105854,2388.79381553283,2378.81023216221,2386.07714495821,2405.31696913752,2391.6560493688,2417.40187934144,2390.15156048855,2414.24062318141,2407.9577625932,2401.57977093794,2401.64535524333,2401.78779332048,2402.78471625495,2405.50647178455,2401.85014473546,2424.76425722247,2381.99876534219,2374.86304638767,2372.05057256998,2383.30889180275,2377.37453925758,2388.95639862974,2582.19864044751,2439.20832927373,2389.63402697572,2378.07024868201,2388.06607933693,2401.53364752094,2388.6554381197,2402.4342357762
,85,2399.88747308795,2475.31070528202,2479.24269963662,2510.77627285549,2554.82439414851,2549.88751497344,2577.79149394877,2429.69173214,2410.18946314625,2391.58593577437,2390.63218358375,2393.93823870374,2442.55583332581,2496.87920321329,2429.17465398994,2471.32403013076,2414.43177440943,2394.58146457435,2388.02730821154,2377.55080083857,2384.52829168399,2403.4409647684,2389.61894329804,2417.0339244566,2390.35039051139,2412.59292377688,2405.66607274989,2400.25128011373,2400.02798010119,2399.02439081301,2400.46122352225,2405.70112208526,2401.72209767797,2424.58087342559,2381.96710628287,2374.52412851038,2372.01921618739,2383.03861280617,2377.26893223865,2388.61668384253,2582.14738664787,2439.28789387475,2389.3451077665,2378.32593885459,2388.09153093078,2400.63299565391,2388.25516163622,2402.70130048779
,85.5,2398.53568749014,2458.53572271051,2461.36311159401,2491.34325175597,2528.79620159061,2524.98522917292,2548.96525085049,2429.69715309018,2409.9617067126,2391.30019134362,2390.23547798731,2393.84631899119,2435.85525305852,2490.81209790227,2421.57118434743,2471.3008448881,2414.06808879176,2393.7462654179,2387.5411151933,2376.90078065646,2383.24206356754,2401.91441114438,2388.11086224747,2416.90946552381,2390.47492299676,2410.74717674441,2403.60630373927,2398.66465995366,2398.31612263487,2396.78339559599,2398.15667412158,2405.96705902232,2401.48589968526,2424.41607940785,2381.89681219106,2373.98182050968,2372.12277539835,2382.79488241517,2376.9602164557,2388.63798827986,2581.76167461539,2439.33997816348,2389.10869593226,2378.47482129985,2387.9747973389,2399.87141784277,2388.18284545612,2402.7825044366
,86,2397.39789201632,2442.74146522199,2444.3856102197,2472.49446480481,2502.02875190098,2499.36293769303,2519.14171138602,2429.82403773888,2409.7297561754,2391.20956197289,2389.75515650296,2393.53822203498,2430.29833343317,2485.94794194722,2415.50654205264,2471.23086835688,2413.96927139598,2393.15026267889,2387.01873706767,2376.48267181933,2381.93204211158,2400.77249523767,2387.07854968493,2416.51097366862,2390.36757105137,2408.79375583407,2401.40010600766,2396.92595099083,2396.54272072082,2394.81535330984,2395.68528757507,2406.09022591767,2401.34515446458,2424.20991410891,2381.80418847298,2373.64591933186,2372.42128842482,2382.31295425726,2376.95487745808,2388.81227254044,2581.3242800449,2438.98673417293,2388.97082214028,2378.71269786623,2387.76489254313,2399.56313194199,2388.2740855189,2403.04570707116
,86.5,2396.62732556228,2428.91106218254,2429.93150751577,2455.46989561186,2476.38081107838,2475.19005525961,2490.86689218917,2430.11098266335,2409.46081105483,2391.24107814933,2389.52813322757,2393.27435809582,2426.17722190088,2482.14041197751,2410.98467725192,2471.23353031281,2413.71587542296,2393.02363201428,2386.91178040266,2376.31395374971,2381.3393166568,2400.00804984564,2386.56190207925,2416.30937998134,2390.17658125324,2406.64186657252,2399.24027719269,2394.91060525437,2394.41836434885,2392.73894004313,2393.45250504996,2406.11955537634,2401.4951077729,2423.81826405013,2381.6037259918,2373.51767161258,2372.75740764751,2381.88412769109,2377.13376329576,2389.04747016345,2580.85717137027,2438.51709984434,2388.49877534656,2378.6755576785,2387.79925924366,2399.23176613303,2388.28921821762,2403.58080699661
,87,2396.12352519661,2417.97697139328,2418.59760088096,2441.48791178003,2454.28011285816,2454.58392104899,2466.80167433766,2430.1753783068,2409.30096316461,2391.54483053773,2389.38525291411,2393.21749892752,2423.45499182964,2479.63560923034,2408.24781486341,2471.57650979335,2413.69590468907,2393.27133129833,2387.03614990531,2376.66350437219,2381.04621960273,2399.62452191858,2386.18614162698,2416.41471676171,2390.05354720467,2404.78731534516,2397.48820487195,2393.07329589271,2392.39777020301,2390.67136803368,2391.20799578223,2406.22222556788,2401.54944879285,2423.50864450094,2381.48565966784,2373.40874931509,2373.23722730804,2381.70359712357,2377.39472183239,2389.36268754272,2580.08200307161,2438.1436954593,2388.13685268157,2378.48056369355,2387.61613298196,2399.25067457805,2388.2005713688,2403.70579599754
,87.5,2395.92788081205,2410.19232424362,2410.08943530381,2431.1685038395,2437.13054203007,2438.71580723297,2448.42113810201,2430.17212137655,2409.51958500631,2391.69206891159,2389.30401358514,2393.42873219928,2421.66788640172,2477.87902830116,2406.75839335805,2471.84539539288,2413.89226102739,2393.61140497951,2387.20855545879,2377.21723943408,2381.02606773132,2399.45163075037,2385.95964283081,2416.78395587854,2390.14540768815,2402.81789608701,2395.81042535733,2391.22219556189,2390.37801623568,2389.01950362634,2388.92245940444,2406.31696646088,2401.91903251161,2423.345948435,2381.38513903431,2373.40153885111,2373.49868044411,2381.86810889651,2377.3753260103,2389.99790982232,2579.4704962883,2437.6715613673,2388.13670018455,2378.3576104815,2387.46380555254,2399.64336217976,2388.28916769647,2403.92142349383
,88,2395.76539636482,2404.53761722191,2404.31852869752,2424.2308266269,2425.17851975613,2427.5980973072,2435.43821393126,2429.87073775785,2409.67883782973,2391.83697960065,2389.50852076938,2393.28690513093,2420.56406277058,2476.83099085679,2406.28978609707,2472.10492779395,2414.13384211431,2393.91626592759,2387.34886325083,2377.53540911648,2381.04788798051,2399.31584424382,2385.5667540642,2416.9729085904,2390.38404678349,2401.10681124891,2394.11715764881,2389.75049957451,2388.70269013138,2387.21776977198,2386.94466676967,2406.46962047801,2402.46461837088,2423.05566883398,2381.3991169333,2373.52791703628,2373.60552208419,2382.08681037778,2377.65530439727,2390.37868438648,2579.2642703746,2437.31765584963,2388.37623091352,2378.09237641456,2387.44383806585,2400.23261358291,2388.1951439095,2404.04130535553
,88.5,2396.02055944471,2401.05066020384,2400.7096950507,2419.78917769912,2417.70175457271,2420.81636419877,2427.24712206999,2429.67068273726,2410.06934506252,2392.00919268797,2389.95959167524,2393.28935166842,2419.75691470123,2475.9292042788,2406.04945742579,2472.48309978922,2414.34128916327,2394.38334189377,2387.55409696063,2377.91063645952,2381.60486904564,2399.31030858062,2385.60179904184,2417.66594620918,2390.86072003525,2399.96165396164,2393.02669902079,2388.68662234959,2387.73864649774,2385.60569221025,2385.64348473743,2406.72414174871,2403.10796164885,2422.94182049777,2381.65778147742,2373.92659904439,2373.58408865348,2382.67379399255,2378.07467645017,2390.8954924531,2579.32739180732,2437.29004475389,2388.65213588282,2378.08304290114,2387.66869514778,2400.9769872681,2388.44004476687,2404.21968470286
,89,2396.50318267384,2399.27390216258,2398.34590390283,2417.53885903172,2413.92353296177,2417.37831956615,2422.85208127409,2429.52521835489,2410.71930060871,2392.43930372688,2390.40380061709,2393.58781904614,2419.36421730835,2475.58607041143,2406.16613540656,2473.13163746723,2414.9915481711,2394.80664586962,2387.50457130196,2378.34282899227,2382.02024495871,2399.38570903322,2385.68740210612,2418.26388761076,2391.57757754214,2399.58203345643,2392.54725999583,2388.24205896369,2387.35080897264,2384.77828083918,2384.7327659384,2407.12776755469,2403.43185270621,2423.51607678948,2382.30711269692,2374.42050583018,2373.81751327071,2383.30304250255,2378.43222102054,2391.57278221429,2579.32494696073,2437.42038744213,2389.30499313216,2378.25074691107,2387.95690038894,2401.93115659229,2388.66742717026,2404.19416347546
,89.5,2397.18459502432,2398.35861770233,2396.63833373458,2416.02323617052,2412.09336303809,2415.73207583989,2420.53672375942,2429.73963543643,2411.23570875637,2392.85406318557,2390.93625475174,2394.05900351621,2419.38687360055,2475.18360878085,2406.01113566703,2473.56280227254,2415.51374131258,2395.10232327235,2387.44924743492,2378.58896929319,2382.68538313698,2399.43830623487,2386.00517853642,2418.82126159134,2392.37191495741,2399.36412318964,2392.45174989307,2388.10188376567,2387.10750134148,2384.58062327521,2384.34197488118,2407.8001580489,2404.02010648896,2424.28423027043,2383.1811771103,2375.28279661873,2374.2419592656,2384.18468201901,2378.90362127739,2392.47056837358,2579.91541011226,2437.67666760693,2389.91258648356,2378.9686300406,2388.67649705757,2403.05680163808,2389.29336415122,2404.60264943297
,90,2398.17746256118,2398.1295889692,2395.49800040271,2415.19018490576,2411.29334564189,2415.14804736885,2419.44190324823,2430.29574571249,2411.79343503173,2393.52013694674,2391.84346542701,2394.82950929842,2419.71785587157,2475.2841201222,2406.0901022856,2474.39204367391,2416.11680080444,2395.66503672742,2387.54802133573,2378.86643340784,2383.45414432,2399.96254418655,2386.58335150466,2419.33950076582,2393.10555184425,2400.07056335211,2392.77604598597,2388.51756858486,2387.49028616357,2384.60446130499,2384.75389180377,2408.70227392543,2404.39385585448,2425.23535884777,2384.31426282853,2376.40000879182,2375.19527736978,2385.25095863463,2380.12008099178,2393.47208480391,2580.54518102115,2438.48195064868,2390.7053912635,2379.91109303528,2389.69355124687,2404.16930669366,2390.14817407897,2405.5042964246
,90.5,2399.3857071638,2398.79536530044,2394.99177180059,2414.8777226246,2411.03559308661,2415.38609249066,2418.88184680787,2431.37672572685,2412.82056804038,2394.61605905634,2392.81341038708,2395.97836696557,2420.51473890588,2475.63236076358,2406.25333192887,2475.39444619494,2416.90062592494,2396.64369479911,2388.01388959139,2379.60311954712,2384.6079115326,2400.67885733246,2387.61934032394,2420.27896427895,2393.943188955,2401.16545961777,2393.81670910973,2389.39526782357,2388.24072500324,2385.39483163045,2385.73904504041,2409.76507363573,2405.07496112877,2426.76601077009,2385.85651606053,2377.65472689574,2376.5141453587,2386.63738871971,2381.51556508123,2394.81595590516,2581.31137792249,2439.57018254053,2391.47655656562,2381.0885090397,2391.05873509356,2405.38043805001,2391.35284035392,2406.8369555421
,91,2400.25245000572,2399.69785878742,2394.76977821068,2414.91611201076,2410.92234061944,2415.97304972656,2418.67585074399,2432.72230291393,2413.90808145354,2395.70047267481,2393.67743388712,2397.3238767945,2421.41147717404,2476.25353193101,2406.45621986236,2476.27199376423,2417.62462332446,2397.50870517926,2388.76873269747,2380.27058725826,2385.51965904227,2401.35492805824,2388.1937313046,2420.88731691463,2394.82179832057,2402.04255148103,2394.92513180635,2390.12495179257,2388.83839391219,2386.43608168503,2386.86333473946,2410.87444761718,2405.67030535931,2427.88274658372,2386.96119580539,2378.53260900188,2377.92692660758,2387.71541426016,2382.61189892086,2395.88880925772,2581.93264821277,2440.74118900134,2392.21959708973,2382.12213704164,2392.12635246778,2406.16889210284,2392.26543357758,2407.9907154101
,91.5,2400.67027704272,2400.23011289166,2394.57650465426,2414.46728310919,2410.42240485528,2416.03842777583,2418.25327138057,2433.7645406863,2414.66551463001,2396.38371783864,2394.47183735414,2398.52531377699,2422.25326399568,2476.43979838218,2406.44999636033,2476.87281355203,2418.21651627337,2398.32372662594,2389.78394253435,2381.09551779473,2386.20495988205,2402.0469508824,2388.66904103291,2421.64294105807,2395.47150508454,2402.6438571702,2395.78971379672,2390.80669794497,2389.51785358516,2387.06830781417,2387.94563686917,2411.71927593351,2406.45428232455,2428.37750415553,2387.58021277586,2379.28175462852,2379.08082191659,2388.91841664726,2383.77359943908,2396.61190070257,2582.66346082304,2441.9903074358,2392.79839816922,2383.24081947375,2393.12692060953,2406.82690193548,2393.09880897152,2409.0358211638
,92,2400.78248483575,2400.45383795711,2394.46320739849,2414.32594140154,2409.71594783141,2415.81211353793,2417.62851354077,2434.5583744422,2415.54644046827,2397.08578895773,2394.96189839082,2399.27318762509,2422.48809221168,2476.57519729929,2406.52002676563,2477.33166656011,2418.59476163218,2398.87460805267,2390.76563326461,2381.94800506163,2386.49570239304,2402.7452007919,2388.92399729631,2422.23611822489,2396.02710947734,2403.25028909816,2396.40056219845,2391.28871807885,2390.3558316104,2387.43851393727,2388.78690337001,2412.13921806348,2406.98477118325,2428.68477284572,2387.86999152665,2379.629894167,2379.98568955185,2389.46838187597,2384.62512526271,2396.91896117564,2582.92447951549,2443.10311708226,2393.58038616391,2384.07946218716,2393.82321725356,2407.06192773769,2393.65106354777,2409.56958289
,92.5,2400.34885511953,2400.27702663886,2394.50650332368,2413.84535790834,2408.84655368768,2415.06499386133,2416.59324606455,2435.00430487355,2416.0648941068,2397.52314646525,2395.24545469118,2399.54512062409,2422.47590777362,2476.2650235693,2406.21891500711,2477.23035706077,2418.76508648392,2399.10101739325,2391.56771380303,2382.68002753841,2386.58542664333,2402.8539373965,2388.94857793917,2422.51517870357,2396.54587654725,2403.02325322638,2396.78705075008,2391.46531074784,2390.70760378519,2387.80816031851,2389.06031475319,2412.42425069378,2407.83153928428,2428.71909218712,2388.54499595329,2379.77170503541,2380.46068915057,2389.74209179131,2384.76643167704,2396.93400897689,2583.1186663814,2443.90339896063,2394.04111731336,2384.60994683594,2394.13082873196,2406.88573491831,2393.88943474483,2409.48569979976
,93,2399.51469995003,2399.81136874179,2394.23066317014,2413.02326228558,2407.66393631926,2413.73112414655,2415.57116912472,2434.98706808111,2416.1813972507,2397.58572375018,2395.17323727939,2399.52780822224,2421.95871412327,2475.88229797561,2405.48094745521,2476.66123596976,2418.62093215078,2399.08174846392,2391.8095305181,2383.02342603726,2385.95608784877,2402.75970903184,2388.46181468406,2422.31816820258,2396.71998828182,2402.55867899224,2396.52752100198,2391.28595576247,2390.58558701938,2387.87792966822,2388.88239705558,2412.30004851538,2408.23052329552,2428.06119735244,2388.70319559876,2379.83638365785,2380.49585255656,2389.66502030322,2384.3992053609,2396.55512193191,2582.87920072686,2444.1598450621,2394.25067092358,2384.97104668325,2393.77789372758,2406.43390625973,2393.80473996697,2408.94531345484
,93.5,2398.68500398319,2399.08794835939,2393.72671916732,2412.02173948267,2406.38435427989,2412.14363225262,2414.53126424243,2434.74304830333,2416.07653083853,2397.87238365222,2395.08651983268,2399.15048239785,2421.22732549549,2475.2641715838,2404.79279744842,2476.11393790181,2418.35346008606,2398.78561654256,2391.87586623311,2383.41881094503,2385.27522872662,2402.6868379152,2388.30141754988,2421.985534734,2396.84686459011,2402.21177284313,2396.39916617033,2391.37166411928,2390.49738973889,2388.07406292786,2388.46619732272,2412.31687677311,2408.63270690413,2427.89685348034,2389.89602459621,2380.07989361498,2380.47366260288,2389.73924606895,2384.32026630026,2396.31207668513,2582.367254683,2444.43101366726,2394.76867674023,2385.20474151813,2393.40876756579,2406.23654205824,2393.81133611584,2408.61537172888
,94,2398.22800120021,2398.86974905791,2393.47460166027,2411.49934901813,2405.56140880627,2411.3075147661,2413.28173872902,2435.02873353535,2416.71085319884,2397.87932185995,2394.75340262103,2398.90723830911,2420.26181149092,2475.07794363243,2404.04529895749,2475.52815141973,2418.19307667207,2398.51444682627,2391.47284328565,2383.5644043781,2384.21476545043,2402.36215619951,2388.43658512389,2421.82550613337,2396.81442814358,2402.27079285684,2395.86992209305,2391.19070272709,2390.15923303428,2388.89007385729,2388.24481075291,2412.15454247822,2409.26599757391,2427.6878588305,2390.48045223582,2381.17753569717,2380.69493583937,2389.94860804845,2384.35834150532,2395.99303696396,2582.01551952437,2444.31302623871,2394.86041630004,2385.3992759538,2392.59882551894,2406.41759158771,2394.10281377476,2408.57354471683
,94.5,2397.65482465619,2398.70093850978,2393.0319102542,2410.6695034736,2404.67053854832,2410.25470880652,2412.27628064783,2435.1402318769,2417.02663153362,2397.93262619391,2394.52198211239,2398.68734807948,2419.33730152088,2474.90356311606,2403.1152299748,2474.85978531887,2417.95122247167,2398.28460946431,2390.88950151281,2383.574515951,2383.08632351803,2402.02765628443,2388.45196307411,2421.4332620076,2396.71239839521,2402.13925856158,2395.40053889569,2391.1370122808,2389.57752430492,2389.77468339743,2387.91174221685,2412.12966436264,2409.81973316471,2427.37870872944,2391.54069550957,2382.25511709975,2380.75659490648,2390.39275510561,2384.33137176354,2395.79963116465,2581.52422153001,2444.09216259375,2394.91041138036,2385.43808533269,2391.58878553085,2406.57809232474,2394.30570945388,2408.62493749988
