"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04215","Apoptosis - multiple species"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"ZC416.4",1.8106909181711,1.59345058852661e-12,"N2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"Y37E11AR.2",1.92985581195842,1.93600515097996e-11,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"Y37E11AR.2",1.92985581195842,1.93600515097996e-11,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"Y37E11AR.2",1.92985581195842,1.93600515097996e-11,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"C35B1.1",2.22244537917399,2.91269946257681e-14,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"Y9C9A.16",1.32843214800519,0.00133477784905288,"N2: Treated vs Untreated","cel00920","Sulfur metabolism"
"Y9C9A.16",1.32843214800519,0.00133477784905288,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y4C6B.6",-2.5759780155974,2.27259133462982e-14,"N2: Treated vs Untreated","cel00511","Other glycan degradation"
"Y4C6B.6",-2.5759780155974,2.27259133462982e-14,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"Y4C6B.6",-2.5759780155974,2.27259133462982e-14,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y4C6B.6",-2.5759780155974,2.27259133462982e-14,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"Y4C6B.6",-2.5759780155974,2.27259133462982e-14,"N2: Treated vs Untreated","cel04382","Cornified envelope formation"
"F41H10.7",-1.43107834517208,1.5814077680889e-06,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F41H10.7",-1.43107834517208,1.5814077680889e-06,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F41H10.7",-1.43107834517208,1.5814077680889e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F41H10.7",-1.43107834517208,1.5814077680889e-06,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F41H10.8",-2.86249604027276,9.08636172395145e-47,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F41H10.8",-2.86249604027276,9.08636172395145e-47,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F41H10.8",-2.86249604027276,9.08636172395145e-47,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F41H10.8",-2.86249604027276,9.08636172395145e-47,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"T19E7.2",1.53023459303133,1.57769175142602e-06,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"T19E7.2",1.53023459303133,1.57769175142602e-06,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T19E7.3",2.44048364009867,3.096240364731e-25,"N2: Treated vs Untreated","cel04136","Autophagy - other"
"T19E7.3",2.44048364009867,3.096240364731e-25,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"T19E7.3",2.44048364009867,3.096240364731e-25,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"T19E7.3",2.44048364009867,3.096240364731e-25,"N2: Treated vs Untreated","cel04215","Apoptosis - multiple species"
"C06E7.1",-1.0573609339116,1.6986714077524e-07,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"C06E7.1",-1.0573609339116,1.6986714077524e-07,"N2: Treated vs Untreated","cel00670","One carbon pool by folate"
"C06E7.1",-1.0573609339116,1.6986714077524e-07,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C06E7.1",-1.0573609339116,1.6986714077524e-07,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"C06E7.1",-1.0573609339116,1.6986714077524e-07,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F58F9.7",-1.48131497128021,1.45932132589086e-10,"N2: Treated vs Untreated","cel04146","Peroxisome"
"C42D4.8",1.34976575401669,3.37918390999882e-05,"N2: Treated vs Untreated","cel03020","RNA polymerase"
"F55G1.9",1.13983816873507,0.00154457694732729,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"F55G1.9",1.13983816873507,0.00154457694732729,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F55G1.9",1.13983816873507,0.00154457694732729,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F45E4.1",1.71088881425358,0.00185025214662094,"N2: Treated vs Untreated","cel04144","Endocytosis"
"C50F7.10",-1.07740402180782,2.25627359275021e-08,"N2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"C50F7.10",-1.07740402180782,2.25627359275021e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C06A6.3",1.03987155525655,3.14745026728106e-16,"N2: Treated vs Untreated","cel04144","Endocytosis"
"B0218.2",3.73531970747822,2.48361441580742e-101,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"B0218.1",-1.12715233995052,1.01535014337941e-07,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"C07G1.5",1.11341364004013,0.0017577308431053,"N2: Treated vs Untreated","cel03250","Viral life cycle - HIV-1"
"C07G1.5",1.11341364004013,0.0017577308431053,"N2: Treated vs Untreated","cel04144","Endocytosis"
"C07G1.5",1.11341364004013,0.0017577308431053,"N2: Treated vs Untreated","cel04145","Phagosome"
"D2096.3",-2.03650828287793,4.46326890414349e-13,"N2: Treated vs Untreated","cel00052","Galactose metabolism"
"D2096.3",-2.03650828287793,4.46326890414349e-13,"N2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"D2096.3",-2.03650828287793,4.46326890414349e-13,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C10C5.3",2.11248975920436,7.9995011418799e-08,"N2: Treated vs Untreated","cel00220","Arginine biosynthesis"
"C10C5.3",2.11248975920436,7.9995011418799e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C10C5.3",2.11248975920436,7.9995011418799e-08,"N2: Treated vs Untreated","cel01210","2-Oxocarboxylic acid metabolism"
"C10C5.3",2.11248975920436,7.9995011418799e-08,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel01210","2-Oxocarboxylic acid metabolism"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F59B8.2",-1.5966194132091,2.32867819576084e-27,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F38E11.2",2.88660752503973,9.82817078454204e-06,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F38E11.2",2.88660752503973,9.82817078454204e-06,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"C33A12.7",1.25354776134517,2.98808292412225e-06,"N2: Treated vs Untreated","cel00920","Sulfur metabolism"
"C33A12.7",1.25354776134517,2.98808292412225e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK1251.2",-1.09754790020173,0.0452238443572247,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"ZK1251.2",-1.09754790020173,0.0452238443572247,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"C47E12.5",1.09581693489459,0.000982551202408137,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"C47E12.1",1.97639417942368,1.32635594503566e-36,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F44D12.9",-1.73932304206688,2.78465894783671e-05,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K08F4.6",1.7144089781034,0.00172842959954125,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K08F4.7",5.13046534131578,1.2485358671185e-81,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00310","Lysine degradation"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel00650","Butanoate metabolism"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F01G10.2",-1.24502029399807,1.20058075274303e-09,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"R11A8.6",1.83187549483594,1.80746141464957e-26,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"R09H10.3",-1.8972649877164,7.27619322583493e-20,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"R09H10.3",-1.8972649877164,7.27619322583493e-20,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T25B9.1",-2.3691595698008,2.98953529647591e-09,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"T25B9.1",-2.3691595698008,2.98953529647591e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T11G6.1",1.35443241180586,4.57487755048725e-17,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"ZK593.6",1.32780413089582,5.05742950983707e-10,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"ZK593.6",1.32780413089582,5.05742950983707e-10,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"H21P03.3",1.09091805672655,0.000505582085572511,"N2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"H21P03.3",1.09091805672655,0.000505582085572511,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"H21P03.3",1.09091805672655,0.000505582085572511,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F58B3.7",1.05980989322342,8.7897452557062e-09,"N2: Treated vs Untreated","cel03040","Spliceosome"
"F35G2.4",1.07902338886639,1.6243421676017e-09,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"F35G2.4",1.07902338886639,1.6243421676017e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.52364069850497,1.51911400681717e-43,"N2: Treated vs Untreated","cel00562","Inositol phosphate metabolism"
"ZK795.1",2.52364069850497,1.51911400681717e-43,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK795.1",2.52364069850497,1.51911400681717e-43,"N2: Treated vs Untreated","cel04070","Phosphatidylinositol signaling system"
"K08E7.7",3.44454544342092,5.38793731642309e-22,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"K08E7.7",3.44454544342092,5.38793731642309e-22,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"K08E7.7",3.44454544342092,5.38793731642309e-22,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"K08E7.7",3.44454544342092,5.38793731642309e-22,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"B0513.5",-1.10643607769256,6.41094465324821e-10,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"B0513.5",-1.10643607769256,6.41094465324821e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y37A1B.5",1.63751597825855,1.28369689715223e-16,"N2: Treated vs Untreated","cel00920","Sulfur metabolism"
"Y37A1B.5",1.63751597825855,1.28369689715223e-16,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y105C5A.24",-1.23015916178437,1.41765948346168e-12,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"Y105C5A.24",-1.23015916178437,1.41765948346168e-12,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"Y105C5A.24",-1.23015916178437,1.41765948346168e-12,"N2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"F26D10.3",1.63038947080358,2.31986831181637e-16,"N2: Treated vs Untreated","cel03040","Spliceosome"
"F26D10.3",1.63038947080358,2.31986831181637e-16,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F26D10.3",1.63038947080358,2.31986831181637e-16,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F26D10.3",1.63038947080358,2.31986831181637e-16,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F11E6.5",-1.19920488033541,2.83435622610609e-13,"N2: Treated vs Untreated","cel00062","Fatty acid elongation"
"F11E6.5",-1.19920488033541,2.83435622610609e-13,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F11E6.5",-1.19920488033541,2.83435622610609e-13,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11E6.5",-1.19920488033541,2.83435622610609e-13,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"Y39D8C.1",1.04004830282005,0.000833368924611042,"N2: Treated vs Untreated","cel02010","ABC transporters"
"ZK6.7",-1.79729703063522,1.09708772632272e-14,"N2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"ZK6.7",-1.79729703063522,1.09708772632272e-14,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"ZK6.7",-1.79729703063522,1.09708772632272e-14,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"C05E4.9",1.26098300595771,4.05201752756123e-07,"N2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"C05E4.9",1.26098300595771,4.05201752756123e-07,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"C05E4.9",1.26098300595771,4.05201752756123e-07,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"C05E4.9",1.26098300595771,4.05201752756123e-07,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05E4.9",1.26098300595771,4.05201752756123e-07,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"W07B8.5",-1.3913770256886,1.03962317681191e-05,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"W07B8.5",-1.3913770256886,1.03962317681191e-05,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"W07B8.1",-1.25684836196097,0.000109329895728111,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"W07B8.1",-1.25684836196097,0.000109329895728111,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R12A1.4",-1.39599411015107,3.66506432903425e-08,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R09B5.11",1.54984879086985,1.09688627328542e-07,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00010","Glycolysis / Gluconeogenesis"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00310","Lysine degradation"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00340","Histidine metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T08B1.3",-2.01576924715538,1.10256492451896e-26,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F22F7.7",4.02184016662331,1.79566455378793e-105,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F22F7.7",4.02184016662331,1.79566455378793e-105,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F37B4.7",1.02436722285018,0.0144329572266901,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel00920","Sulfur metabolism"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"R08E5.2",1.79154768934779,6.15582178488917e-10,"N2: Treated vs Untreated","cel01320","Sulfur cycle"
"Y47D7A.16",-1.4646289733602,2.72822322565947e-05,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"Y47D7A.14",1.13534381320102,0.00322274912088919,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"C37H5.8",1.12966036575769,0.00145712564385831,"N2: Treated vs Untreated","cel03018","RNA degradation"
"C37H5.8",1.12966036575769,0.00145712564385831,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C02E7.1",-2.36393261530207,0.00692907072034091,"N2: Treated vs Untreated","cel04820","Cytoskeleton in muscle cells"
"T05C3.6",-2.21713570794098,1.83584011477742e-14,"N2: Treated vs Untreated","cel00564","Glycerophospholipid metabolism"
"T05C3.6",-2.21713570794098,1.83584011477742e-14,"N2: Treated vs Untreated","cel00565","Ether lipid metabolism"
"T05C3.6",-2.21713570794098,1.83584011477742e-14,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T05C3.5",1.20634659182798,3.93803933408913e-30,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00830","Retinol metabolism"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C18C4.3",1.89012916293334,3.83761434740529e-24,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"CD4.4",1.52872958027139,2.17444205588947e-20,"N2: Treated vs Untreated","cel04144","Endocytosis"
"CD4.7",1.05688884895396,0.00125899617911622,"N2: Treated vs Untreated","cel03082","ATP-dependent chromatin remodeling"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel00670","One carbon pool by folate"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel00785","Lipoic acid metabolism"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F25B4.1",-1.35566426579582,2.02661707848608e-08,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"C53A3.2",2.91052197225112,2.28679751456749e-16,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"C53A3.2",2.91052197225112,2.28679751456749e-16,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C53A3.2",2.91052197225112,2.28679751456749e-16,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F44E7.2",2.01740331670521,3.48157474207854e-09,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"F44E7.2",2.01740331670521,3.48157474207854e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F44E7.2",2.01740331670521,3.48157474207854e-09,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F29G9.4",1.9716827162019,2.01798037048297e-23,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"F44C4.3",-2.05301889687718,6.63635298453175e-24,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"F44C4.3",-2.05301889687718,6.63635298453175e-24,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"W02F12.2",1.91711396276424,4.506988892383e-20,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"W02F12.2",1.91711396276424,4.506988892383e-20,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",3.29495292910798,3.81333684106052e-156,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"K11C4.4",3.29495292910798,3.81333684106052e-156,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"K11C4.4",3.29495292910798,3.81333684106052e-156,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11C4.4",3.29495292910798,3.81333684106052e-156,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"F18E3.7",1.04053021898462,5.30076055461203e-05,"N2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"F18E3.7",1.04053021898462,5.30076055461203e-05,"N2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"F18E3.7",1.04053021898462,5.30076055461203e-05,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F18E3.7",1.04053021898462,5.30076055461203e-05,"N2: Treated vs Untreated","cel04146","Peroxisome"
"C54F6.14",1.94541675838614,2.04491320366069e-08,"N2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"F41E6.9",1.40038716534048,1.09404105358463e-12,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F41E6.13",1.33602126193346,2.99808034888207e-05,"N2: Treated vs Untreated","cel04136","Autophagy - other"
"F41E6.13",1.33602126193346,2.99808034888207e-05,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"ZC190.1",-3.56906302170047,3.93926436091402e-24,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T27E4.8",2.58870427152355,2.04230486460063e-09,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.8",2.58870427152355,2.04230486460063e-09,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T27E4.2",2.91396134865157,2.20573888921697e-10,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.2",2.91396134865157,2.20573888921697e-10,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"B0222.4",1.19477047239828,6.51602543467153e-06,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"B0222.4",1.19477047239828,6.51602543467153e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F07C3.7",-1.2704574930521,2.11329768285189e-06,"N2: Treated vs Untreated","cel04150","mTOR signaling pathway"
